the_geom,dem,sec,ln,pan,pri,prd,pvem,pt,mc,na,morena,pes,ph,pt_mor_pes,pt_morena,pt_pes,mor_pes,pan_prd_mc,pan_prd,pan_mc,prd_mc,cnr,nulos,totales,max,2max,3max,marg_1_2,marg_p_1_2,mar_2_3,marg_p_2_3,part_p,pan_p,pri_p,prd_p,pvem_p,pt_p,mc_p,na_p,morena_p,pes_p,ph_p,pt_mor_pes_p,pt_morena_p,pt_pes_p,mor_pes_P,pan_prd_mc_p,pan_prd_p,pan_mc_p,prd_mc_p,cnr_p,nulos_p,totales_p,max_p,max2_p,max3_p,1er,2ndo,3er,coal_pan_prd_mc,coal_morena_pt_pes,coal_pri,coal_pvem,coal_otros_,coal_totales_p,max_coal,max2_coal,max3_coal,1er_coal,2ndo_coal,3er_coal%
0106000020E61000000100000001030000000100000022000000CE0E3F91BBCB58C0BE0324B0CD5D3340BB31DE2ABDCB58C0E215F3E3CB5D3340CAC019D6C5CB58C0578EEE4DB85D33408CB4B286C7CB58C02DBFC1AAC05D3340BBA1592FC8CB58C0E72E60EDC35D3340F7DA181ECACB58C07E82DF33C85D334075CD0700CCCB58C0DF2E9484CA5D334075689241D5CB58C007AA9B8BB35D3340B6D42894D9CB58C0CDE20CDDA95D3340BF9CEC08DACB58C0C649627FA55D3340244481F9DACB58C03A118E809C5D3340A4D5B83DDACB58C0CB0DF270925D33402DA0FE81D7CB58C0F92ECABF875D33402DBBBEE5D5CB58C0B7FB9CFE7D5D33407181AFFED5CB58C0DBF220CF3E5D33407296C8F3D5CB58C062033B53385D3340848704A5D5CB58C0D7AA967A095D334000E82532D6CB58C06547BA55C95C3340794E4079D6CB58C05657A404A95C3340924C3F8AD6CB58C05834164BA15C33407D51A3A4D6CB58C054056D4C955C33406EBC3CB4D2CB58C04FA61A4D985C334019FF468EC7CB58C0BACB6C75915C334094767EF8BFCB58C093B5AE699A5C334094070C26B3CB58C0F55A9A8CB35C334004CE0B80B1CB58C0273CA2A7CC5C33403FF770D3B0CB58C02DDE4B71D65C3340D296343CA8CB58C0B869B238435D33408CB54177A7CB58C089A99C9B4B5D334098F12F31A5CB58C0A11F89E46A5D33405B07E208A0CB58C071AE4DCEA95D334065788AB6ACCB58C0172C43B6B85D33400B129AE2B8CB58C06A2FBCCDC75D3340CE0E3F91BBCB58C0BE0324B0CD5D3340,BENITO JUAREZ,4478,1079,448,132,11,16,3,8,3,145,7,9,2,0,0,0,4,0,0,0,0,21,809,448,145,132,303,0.374536465,13,0.016069221,0.749768304,55.38%,16.32%,1.36%,1.98%,0.37%,0.99%,0.37%,17.92%,0.87%,1.11%,0.25%,0.00%,0.00%,0.00%,0.49%,0.00%,0.00%,0.00%,0.00%,2.60%,100.00%,55.38%,17.92%,16.32%,PAN,MORENA,PRI,58.22%,18.54%,16.32%,1.98%,4.94%,100.00%,58.22%,18.54%,16.32%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E61000000100000001030000000100000021000000945D28F801CC58C095AB162E5D603340759E3CA802CC58C021D1DCE745603340209DE10703CC58C06664664339603340A7663C3004CC58C0EA58FC16126033401411BFF104CC58C0CCEFB382F85F33404E87F55705CC58C0B6A3A0B8E95F3340AF3F24F105CC58C065448E8ED35F33402478976806CC58C09E95F545C25F3340CEE1013908CC58C0086A3A137F5F334034992BCA08CC58C00D7E1B126A5F3340E8AD42ED08CC58C0EEC14BFE645F334062F66EA609CC58C0EC1907D3595F3340CDCC4D4A01CC58C031C76FF2585F334087EEC9B3FFCB58C0F9C23BD95C5F334000101832FCCB58C0A70DD776655F3340269ED4B5F3CB58C0535A40A7355F334039A9206CE8CB58C07571FDF5135F3340C061A263E8CB58C06E3118461E5F33409FAB5ED4D9CB58C0DDA27201F75E3340714A3114D8CB58C00EBD8424105F3340FA9B799AD7CB58C077DD06BE135F3340F345803AD5CB58C0A6A03848345F334021038D52D5CB58C0EDE0EDC3375F3340AF045BFDD2CB58C0030317B7515F3340B0D40B7FCFCB58C0E0ECAAF84C5F3340E521E1F1CBCB58C0DB188D67695F33405A8665BDC8CB58C03A926210835F3340FF1F17A4EACB58C033D4A06BBD5F334008CAF06EE4CB58C0FFDD6674FE5F3340AA1FACE2E1CB58C06AD1D825196033405C7889C2DECB58C060D8B8DB3960334012D7F69FF1CB58C008929CC84C603340945D28F801CC58C095AB162E5D603340,BENITO JUAREZ,4479,963,352,85,21,38,5,8,13,184,2,8,5,2,0,0,6,0,0,0,2,7,738,352,184,85,168,0.227642276,99,0.134146341,0.76635514,47.70%,11.52%,2.85%,5.15%,0.68%,1.08%,1.76%,24.93%,0.27%,1.08%,0.68%,0.27%,0.00%,0.00%,0.81%,0.00%,0.00%,0.00%,0.27%,0.95%,100.00%,47.70%,24.93%,11.52%,PAN,MORENA,PRI,52.44%,26.56%,11.52%,5.15%,4.34%,100.00%,52.44%,26.56%,11.52%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001C000000AF045BFDD2CB58C0030317B7515F334021038D52D5CB58C0EDE0EDC3375F3340F345803AD5CB58C0A6A03848345F3340FA9B799AD7CB58C077DD06BE135F3340714A3114D8CB58C00EBD8424105F33409FAB5ED4D9CB58C0DDA27201F75E3340C061A263E8CB58C06E3118461E5F334039A9206CE8CB58C07571FDF5135F3340312E34B2DACB58C0F156D560F05E3340B73176C3C9CB58C05ACB0631C65E3340280276DFBBCB58C0A7C58496A65E3340B437BB7DADCB58C066C58AB3825E33406A2BADB8A2CB58C08A27F01D5B5E33400FBDFD4894CB58C00DE0A973305E3340C8DF1D1692CB58C09AC6E585505E3340F69685438ECB58C01D33B9237E5E33400F4DB0C088CB58C0AF5E0D3EC55E33402A07104494CB58C04FB7F4F3D25E334021B066BD98CB58C01EE78915D95E33408020D7ECA1CB58C02324E7C1E55E33403A5E755AADCB58C0192FA73AF45E3340C446213EB6CB58C0DB1A8160025F334096A27BADBFCB58C0CEC933272C5F334026F40EBCC0CB58C0EDBB79752F5F3340E4C685DFC4CB58C02B7121673C5F334057F36909CBCB58C0D2918FD1475F3340B0D40B7FCFCB58C0E0ECAAF84C5F3340AF045BFDD2CB58C0030317B7515F3340,BENITO JUAREZ,4480,833,318,82,18,10,4,9,1,124,6,14,4,0,0,0,9,2,2,0,1,9,613,318,124,82,194,0.316476346,42,0.068515498,0.735894358,51.88%,13.38%,2.94%,1.63%,0.65%,1.47%,0.16%,20.23%,0.98%,2.28%,0.65%,0.00%,0.00%,0.00%,1.47%,0.33%,0.33%,0.00%,0.16%,1.47%,100.00%,51.88%,20.23%,13.38%,PAN,MORENA,PRI,58.40%,21.53%,13.38%,1.63%,5.06%,100.00%,58.40%,21.53%,13.38%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001E000000A4D5B83DDACB58C0CB0DF270925D3340C44448DCDECB58C0EAA4C6B7845D334044D0A118F2CB58C09ADE1D874D5D334087E0F77FF3CB58C0721C6174495D3340EB77E2DFFECB58C0B3207283285D3340C28D553407CC58C0D828CB63105D33408E6808AC11CC58C0526B2EB4F25C33401652C44A18CC58C07B2470E3F25C3340C023367218CC58C03B017C9FE95C334026597A500ACC58C0F0219EB7E85C334058AB204608CC58C02177E685E45C3340F2DF5D5401CC58C08FBF0C90D15C33408062A810F6CB58C001CA7E80B35C3340EEE2CB39F3CB58C02C56092DAF5C33400E5F8A82F2CB58C0BC923B6EAD5C3340711C350AEBCB58C02BB783FAA05C33400C94936AE8CB58C061E7F29A9C5C3340AD616C1CE4CB58C0DC2B0DE1975C3340F36D45CEDFCB58C0C4CC2527935C3340FA23FB30D9CB58C0E353ABB3945C33407D51A3A4D6CB58C054056D4C955C3340924C3F8AD6CB58C05834164BA15C3340794E4079D6CB58C05657A404A95C334000E82532D6CB58C06547BA55C95C3340848704A5D5CB58C0D7AA967A095D33407296C8F3D5CB58C062033B53385D33407181AFFED5CB58C0DBF220CF3E5D33402DBBBEE5D5CB58C0B7FB9CFE7D5D33402DA0FE81D7CB58C0F92ECABF875D3340A4D5B83DDACB58C0CB0DF270925D3340,BENITO JUAREZ,4481,873,370,98,18,23,4,9,3,112,9,18,2,1,0,0,4,2,1,0,3,6,683,370,112,98,258,0.377745242,14,0.020497804,0.782359679,54.17%,14.35%,2.64%,3.37%,0.59%,1.32%,0.44%,16.40%,1.32%,2.64%,0.29%,0.15%,0.00%,0.00%,0.59%,0.29%,0.15%,0.00%,0.44%,0.88%,100.00%,54.17%,16.40%,14.35%,PAN,MORENA,PRI,59.15%,17.42%,14.35%,3.37%,5.71%,100.00%,59.15%,17.42%,14.35%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001C0000007EB8E72122C958C062D49E46F15C33404FA7FFE224C958C07322064BB25C33401ABC316526C958C0C08CAFCB8F5C33400A0EA62A29C958C03B74126C505C33405ACBA35C23C958C0283853AD2F5C334013AD806B1EC958C0778FC01D275C3340AF96A21C1DC958C0B4A6C8EC235C3340AF5E8B691CC958C09EDCED37225C3340FE849EA01BC958C0A24AC34D205C334099352C311BC958C0943DE23D1F5C334001AF569715C958C01479BF071D5C3340CEE2FFB90EC958C0C50CE4351A5C3340BD678C0F0DC958C00E03B066195C33405684799A07C958C087310D5C175C334077FF77D301C958C096154C0E155C3340768D0D7900C958C0E1546989145C3340BB1511DEF8C858C0870A1393115C3340949EC9A7EFC858C0FEEC20A00D5C334007834697EEC858C07E6C4E2B0D5C334007FCC226EBC858C03FEC98024B5C33408E31A6FAE8C858C00F465DFC745C3340F79F2186E6C858C02AA13898A05C3340D0A8910FE4C858C06BFD4C58CC5C334080E45B8AF9C858C0263E76B4D85C33402C6C538B04C958C08246AC5DDF5C3340C147AF280DC958C01E0CA094E45C334002643C1216C958C01C8EABF9E95C33407EB8E72122C958C062D49E46F15C3340,BENITO JUAREZ,4482,1785,519,114,38,48,27,19,17,470,13,27,14,2,0,1,9,3,0,1,0,25,1347,519,470,114,49,0.036377134,356,0.264291017,0.754621849,38.53%,8.46%,2.82%,3.56%,2.00%,1.41%,1.26%,34.89%,0.97%,2.00%,1.04%,0.15%,0.00%,0.07%,0.67%,0.22%,0.00%,0.07%,0.00%,1.86%,100.00%,38.53%,34.89%,8.46%,PAN,MORENA,PRI,43.73%,38.16%,8.46%,3.56%,6.09%,100.00%,43.73%,38.16%,8.46%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E610000001000000010300000001000000260000000A0EA62A29C958C03B74126C505C33404553934A2EC958C0B628DD43F05B3340CB254E002FC958C09FD4F5F1E25B3340CD2AC05131C958C0D690BB72B75B3340B72E4E9C31C958C064C4CDFBB15B33404AE16A8D33C958C04293108C8D5B334022DDD38334C958C0F31C707C7B5B33407A8878D834C958C007583148755B3340EFDF72C638C958C0F7E31625375B33401E8D3E4E37C958C03D07472D3A5B3340C9BB208028C958C0C0FA02B9585B3340F0AC9541F9C858C036281FFD4C5B3340EEE61F25F9C858C08ADE380A4F5B3340376BC392F8C858C08DF9A596595B3340DA26F155F8C858C07D4804F25D5B33404477C944F8C858C0BB13CB3A5F5B3340E1932E27F8C858C0C5A72C72615B3340313D7CE4F7C858C0078D6A70665B3340931F2154F7C858C089CBF33E715B3340BB64A422F7C858C0925F6AF3745B334098F34FA4F5C858C04149223A875B3340031003CAEEC858C07EF58167095C334007834697EEC858C07E6C4E2B0D5C3340949EC9A7EFC858C0FEEC20A00D5C3340BB1511DEF8C858C0870A1393115C3340768D0D7900C958C0E1546989145C334077FF77D301C958C096154C0E155C33405684799A07C958C087310D5C175C3340BD678C0F0DC958C00E03B066195C3340CEE2FFB90EC958C0C50CE4351A5C334001AF569715C958C01479BF071D5C334099352C311BC958C0943DE23D1F5C3340FE849EA01BC958C0A24AC34D205C3340AF5E8B691CC958C09EDCED37225C3340AF96A21C1DC958C0B4A6C8EC235C334013AD806B1EC958C0778FC01D275C33405ACBA35C23C958C0283853AD2F5C33400A0EA62A29C958C03B74126C505C3340,BENITO JUAREZ,4483,1163,388,99,22,25,19,11,5,276,8,16,5,1,1,0,6,1,1,0,0,22,906,388,276,99,112,0.123620309,177,0.195364238,0.779019776,42.83%,10.93%,2.43%,2.76%,2.10%,1.21%,0.55%,30.46%,0.88%,1.77%,0.55%,0.11%,0.11%,0.00%,0.66%,0.11%,0.11%,0.00%,0.00%,2.43%,100.00%,42.83%,30.46%,10.93%,PAN,MORENA,PRI,47.35%,33.22%,10.93%,2.76%,5.63%,99.89%,47.35%,33.22%,10.93%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000001B00000035DE72C716CA58C045055CE3BA5F33408674BAAA05CA58C0CDE72AE7CC5E334059BF78D6FFC958C09CD2507F755E3340F9766F93F3C958C09C3303826C5E3340DD3FC980F0C958C0CECF4A416A5E33407D5FD35BE7C958C0F4F4078D635E334036FC2CFFE2C958C0C7B356F7B85E33408B1E6CDADEC958C02A67C01A0A5F33409F7B9C92D0C958C08A241F68015F3340EDFC8427C0C958C08B111268F75E3340CA4D4FF8B0C958C032255528EE5E33404F6E410DB0C958C0788A83E6045F3340C9DD9984ADC958C007C440A9435F3340280358A6AAC958C0AF7616B48A5F33400504632EB2C958C0824DDF978D5F334078466EB6B9C958C09A25A37B905F3340362704FDC1C958C05B7567A8935F33400A7DA6A2C7C958C0240BFDD2955F33402C579A43CAC958C049BD25D5965F33401DDD3AADD8C958C02C0C6B819E5F3340F5C196D5DFC958C022ACCC49A25F3340AE0786B4E2C958C0EAD9A5A0A35F3340CDCE9A90ECC958C0C2C0F925A85F33406E024100F8C958C012534D64AD5F3340EF9582EF02CA58C0A88FB767B25F334069C69D5B0FCA58C04D8987BFB75F334035DE72C716CA58C045055CE3BA5F3340,BENITO JUAREZ,4484,1930,599,132,43,36,17,23,11,484,20,29,17,2,0,3,17,6,0,0,2,36,1477,599,484,132,115,0.077860528,352,0.238320921,0.765284974,40.56%,8.94%,2.91%,2.44%,1.15%,1.56%,0.74%,32.77%,1.35%,1.96%,1.15%,0.14%,0.00%,0.20%,1.15%,0.41%,0.00%,0.00%,0.14%,2.44%,100.00%,40.56%,32.77%,8.94%,PAN,MORENA,PRI,46.58%,35.41%,8.94%,2.44%,6.64%,100.00%,46.58%,35.41%,8.94%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E61000000100000001030000000100000011000000209C452890C958C01297001C7C5F334064A3DE4293C958C08761A448345F33404E5B2A0397C958C01505A07ADD5E334002EF9C7E9AC958C08F507DE58C5E3340BA427B728DC958C04BFD9F6F835E334010115B6680C958C0CDA6B3F9795E3340CF86D6CC7CC958C0E3575770CB5E33405834639079C958C0A91D7006225F3340981B8B3F6CC958C0B29E40501A5F334036E634795FC958C0FB3EBAA6135F3340D596727F5DC958C01A8FEC0D3F5F33400335E2296AC958C0A34B2CB4505F33407BEB313D70C958C0EC9D1C945B5F334006972B3976C958C0AED24ED3645F334055B166107EC958C04B911A1B6C5F33408BBAE45383C958C0B2CB4AFE705F3340209C452890C958C01297001C7C5F3340,BENITO JUAREZ,4485,1355,354,110,29,46,20,20,15,347,11,29,9,4,0,1,6,4,0,0,0,28,1033,354,347,110,7,0.006776379,237,0.229428848,0.762361624,34.27%,10.65%,2.81%,4.45%,1.94%,1.94%,1.45%,33.59%,1.06%,2.81%,0.87%,0.39%,0.00%,0.10%,0.58%,0.39%,0.00%,0.00%,0.00%,2.71%,100.00%,34.27%,33.59%,10.65%,PAN,MORENA,PRI,39.98%,36.88%,10.65%,4.45%,8.03%,100.00%,39.98%,36.88%,10.65%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E61000000100000001030000000100000013000000D596727F5DC958C01A8FEC0D3F5F334036E634795FC958C0FB3EBAA6135F3340981B8B3F6CC958C0B29E40501A5F33405834639079C958C0A91D7006225F3340CF86D6CC7CC958C0E3575770CB5E3340F2215ABE6FC958C00A4D9525C55E3340B91222B062C958C0167E227BBE5E3340FF6C451756C958C075575ADCB45E3340959EB5B148C958C0DEB79110AD5E334077AE94C43BC958C0A49129F2A45E334048BF928737C958C0E8180E4EFA5E3340FEEB0CF92AC958C0DE499A78F25E3340B6F90D3B1EC958C073847A35EA5E334051C6BEA825C958C0FDEB7722F85E3340A6F387C62AC958C07A29E53FFF5E334086BE6EC936C958C0823B2AA70D5F3340BAFC030944C958C0F2CB51FF1D5F3340CDAF6FBE50C958C0C7A6B3742F5F3340D596727F5DC958C01A8FEC0D3F5F3340,BENITO JUAREZ,4486,1660,434,129,30,40,18,19,20,474,17,28,9,4,0,2,8,1,2,0,1,30,1266,474,434,129,40,0.031595577,305,0.240916272,0.762650602,34.28%,10.19%,2.37%,3.16%,1.42%,1.50%,1.58%,37.44%,1.34%,2.21%,0.71%,0.32%,0.00%,0.16%,0.63%,0.08%,0.16%,0.00%,0.08%,2.37%,100.00%,37.44%,34.28%,10.19%,MORENA,PAN,PRI,39.02%,40.05%,10.19%,3.16%,7.58%,100.00%,40.05%,39.02%,10.19%,JUNTOS HAREMOS HISTORIA,POR MÉXICO AL FRENTE,PRI
0106000020E6100000010000000103000000010000001200000048BF928737C958C0E8180E4EFA5E334077AE94C43BC958C0A49129F2A45E33408A181B3B3FC958C08B9F226B515E3340F4EA03F331C958C0F94746DD485E33403ACD700425C958C01C900894415E3340B105438917C958C04EDC776E395E33406AD92B8714C958C01FED169D375E3340BE9E486614C958C0C0DAAED43A5E33404A385BF112C958C0392ABE4F5F5E33403573533211C958C0BD1B3B218B5E3340D8B479BF0FC958C0973393C4B05E334024259A2D0FC958C0FA4F9992BF5E3340C302F74912C958C0C7E1DCB8C65E33402DCF93631BC958C0E21DB71FE25E334035E291971DC958C0483C5864E85E3340B6F90D3B1EC958C073847A35EA5E3340FEEB0CF92AC958C0DE499A78F25E334048BF928737C958C0E8180E4EFA5E3340,BENITO JUAREZ,4487,1501,270,122,25,34,15,15,13,432,25,28,12,3,0,2,5,1,1,1,2,42,1048,432,270,122,162,0.154580153,148,0.141221374,0.698201199,25.76%,11.64%,2.39%,3.24%,1.43%,1.43%,1.24%,41.22%,2.39%,2.67%,1.15%,0.29%,0.00%,0.19%,0.48%,0.10%,0.10%,0.10%,0.19%,4.01%,100.00%,41.22%,25.76%,11.64%,MORENA,PAN,PRI,30.34%,44.27%,11.64%,3.24%,10.50%,100.00%,44.27%,30.34%,11.64%,JUNTOS HAREMOS HISTORIA,POR MÉXICO AL FRENTE,PRI
0106000020E610000001000000010300000001000000120000003573533211C958C0BD1B3B218B5E33404A385BF112C958C0392ABE4F5F5E3340BE9E486614C958C0C0DAAED43A5E33406AD92B8714C958C01FED169D375E3340FAC7C6A214C958C0196315EA345E33405CA0E05D16C958C099D15A99095E33406769B60F01C958C0DA6DCADCFC5D3340C390D042EDC858C05371742DF15D3340670207CBEBC858C0B0F40151185E33409773E0E9D2C858C052E847CD045E33407F868F2CD0C858C036E01296355E334003BB75DECDC858C04F8CC1A7605E3340BA0051F0E7C858C02E77BA12705E3340EA462B65F5C858C0D05B8376785E33405F1512A3FBC858C0140CB0F57C5E3340DDBB5D1A0CC958C0265F30C8875E33408A5E1EB60CC958C01E3A8F2E885E33403573533211C958C0BD1B3B218B5E3340,BENITO JUAREZ,4488,1655,435,121,43,32,21,18,15,443,14,25,8,4,4,0,9,3,1,0,1,31,1228,443,435,121,8,0.006514658,314,0.255700326,0.741993958,35.42%,9.85%,3.50%,2.61%,1.71%,1.47%,1.22%,36.07%,1.14%,2.04%,0.65%,0.33%,0.33%,0.00%,0.73%,0.24%,0.08%,0.00%,0.08%,2.52%,100.00%,36.07%,35.42%,9.85%,MORENA,PAN,PRI,41.45%,38.76%,9.85%,2.61%,7.00%,99.67%,41.45%,38.76%,9.85%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000000F000000670207CBEBC858C0B0F40151185E3340C390D042EDC858C05371742DF15D33406769B60F01C958C0DA6DCADCFC5D33405CA0E05D16C958C099D15A99095E3340F9F79D0318C958C0CA8DB8E7E15D33400CC6BCA219C958C0FBAB80D5BA5D334093AA275A1BC958C0BE16C579915D334056D6A65B06C958C0CA580478845D3340D6019AAFF2C858C07C7BCE47785D3340676D3D66DBC858C09AC9B86D6A5D33406AFFC63FD9C858C033A6E0BF925D3340E68E7507D7C858C012B96299BA5D33405E8573F8D4C858C0B83446DBE05D33409773E0E9D2C858C052E847CD045E3340670207CBEBC858C0B0F40151185E3340,BENITO JUAREZ,4489,1919,493,158,49,40,30,19,21,518,18,35,14,1,0,4,10,1,2,1,1,22,1437,518,493,158,25,0.017397356,335,0.233124565,0.748827514,34.31%,11.00%,3.41%,2.78%,2.09%,1.32%,1.46%,36.05%,1.25%,2.44%,0.97%,0.07%,0.00%,0.28%,0.70%,0.07%,0.14%,0.07%,0.07%,1.53%,100.00%,36.05%,34.31%,11.00%,MORENA,PAN,PRI,40.01%,39.46%,11.00%,2.78%,6.75%,100.00%,40.01%,39.46%,11.00%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E610000001000000010300000001000000160000008A181B3B3FC958C08B9F226B515E3340EB4AD2AC42C958C0C30E54C2FD5D3340DF0DFDFA45C958C0BF35AE78AD5D3340C7C3CA003CC958C03146F21BA75D334020C6C71939C958C0A7B72442A55D33403E05F98F3CC958C03F822A1C585D33400C88ACB23CC958C0DE26CC16555D334073220B612FC958C0D6534A784D5D33402713D08221C958C0ED41753B455D334027630AB31EC958C0AAD8264E435D3340BC17FE981EC958C094A691C1455D3340818DDE1A1DC958C032D70FB4695D334093AA275A1BC958C0BE16C579915D33400CC6BCA219C958C0FBAB80D5BA5D3340F9F79D0318C958C0CA8DB8E7E15D33405CA0E05D16C958C099D15A99095E3340FAC7C6A214C958C0196315EA345E33406AD92B8714C958C01FED169D375E3340B105438917C958C04EDC776E395E33403ACD700425C958C01C900894415E3340F4EA03F331C958C0F94746DD485E33408A181B3B3FC958C08B9F226B515E3340,BENITO JUAREZ,4490,1752,497,151,21,47,25,20,19,436,9,51,9,1,1,0,12,1,1,0,3,28,1332,497,436,151,61,0.045795796,285,0.213963964,0.760273973,37.31%,11.34%,1.58%,3.53%,1.88%,1.50%,1.43%,32.73%,0.68%,3.83%,0.68%,0.08%,0.08%,0.00%,0.90%,0.08%,0.08%,0.00%,0.23%,2.10%,100.00%,37.31%,32.73%,11.34%,PAN,MORENA,PRI,41.44%,35.36%,11.34%,3.53%,8.26%,99.92%,41.44%,35.36%,11.34%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E6100000010000000103000000010000000D000000CF86D6CC7CC958C0E3575770CB5E334010115B6680C958C0CDA6B3F9795E334094814E6F73C958C059C643E8715E33400032437866C958C03E15C5D6695E33400EDD008D59C958C09C658CCC615E334080CC1E154CC958C0DF59BF6A595E33408A181B3B3FC958C08B9F226B515E334077AE94C43BC958C0A49129F2A45E3340959EB5B148C958C0DEB79110AD5E3340FF6C451756C958C075575ADCB45E3340B91222B062C958C0167E227BBE5E3340F2215ABE6FC958C00A4D9525C55E3340CF86D6CC7CC958C0E3575770CB5E3340,BENITO JUAREZ,4491,1460,375,130,29,38,12,19,18,358,16,33,5,2,0,2,6,1,0,0,3,32,1079,375,358,130,17,0.015755329,228,0.211306766,0.739041096,34.75%,12.05%,2.69%,3.52%,1.11%,1.76%,1.67%,33.18%,1.48%,3.06%,0.46%,0.19%,0.00%,0.19%,0.56%,0.09%,0.00%,0.00%,0.28%,2.97%,100.00%,34.75%,33.18%,12.05%,PAN,MORENA,PRI,39.85%,35.13%,12.05%,3.52%,9.45%,100.00%,39.85%,35.13%,12.05%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E61000000100000001030000000100000014000000280358A6AAC958C0AF7616B48A5F3340C9DD9984ADC958C007C440A9435F33404F6E410DB0C958C0788A83E6045F3340CA4D4FF8B0C958C032255528EE5E3340EDFC8427C0C958C08B111268F75E33409F7B9C92D0C958C08A241F68015F33408B1E6CDADEC958C02A67C01A0A5F334036FC2CFFE2C958C0C7B356F7B85E33405E43BC23D4C958C0316A9CEFAF5E3340470F6EADC3C958C06A0E11EEA55E33404FCF805AB4C958C012578A9D9C5E33407E371A3FA7C958C0AAF4E9A5945E33409332E0839CC958C0559BED1F8E5E334002EF9C7E9AC958C08F507DE58C5E33404E5B2A0397C958C01505A07ADD5E334064A3DE4293C958C08761A448345F3340209C452890C958C01297001C7C5F334033C68B109DC958C01D27119F835F33400C71C39AA3C958C051C7DD07875F3340280358A6AAC958C0AF7616B48A5F3340,BENITO JUAREZ,4492,1765,427,111,34,40,27,21,21,431,16,29,19,0,1,3,4,1,3,0,0,35,1223,431,427,111,4,0.003270646,316,0.25838103,0.692917847,34.91%,9.08%,2.78%,3.27%,2.21%,1.72%,1.72%,35.24%,1.31%,2.37%,1.55%,0.00%,0.08%,0.25%,0.33%,0.08%,0.25%,0.00%,0.00%,2.86%,100.00%,35.24%,34.91%,9.08%,MORENA,PAN,PRI,40.07%,39.25%,9.08%,3.27%,8.26%,99.92%,40.07%,39.25%,9.08%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
0106000020E610000001000000010300000001000000230000007C1D51D059CA58C06F756A20FD5E3340DFFC1FFD5DCA58C0B5E5BD66FA5E3340FD5395335FCA58C0BA2D6622F95E33406B5F4EAE63CA58C095489202F25E33403915863469CA58C0B0D2E63DE85E3340A24BF7FF6CCA58C0513B9B81E25E3340238ECDA171CA58C0B9EB0A31DD5E3340F818AAF374CA58C0D3388230DB5E3340C74B410E79CA58C0DAE1E9B6D85E33407E924A037BCA58C08ACAA4ECD85E33409824562C7BCA58C09A922639D45E334054C7144A7BCA58C07B6A00D1D05E33402D3F205B7BCA58C00E4A3ADDCE5E3340EE23D40779CA58C0E57F673ECC5E3340E547C21275CA58C04DE08FF1CA5E33407798D9226FCA58C03D2E8834C45E334040D054BB6ACA58C0D4704235BB5E3340853E343A66CA58C00CE16AB4AD5E3340517B84FE64CA58C0A06ED5E6A95E33408C366AF861CA58C0FAFC7A93A05E3340176E125457CA58C0367DCCA1815E3340633510834BCA58C07F5533F85E5E3340DF6738A73FCA58C0BECCB62E3C5E3340E824CFB533CA58C0B7B1D925195E33409B8D979A31CA58C0A7050EF8125E33401AEC1E0A2ECA58C0372C4F83085E3340C136300127CA58C004BD6A72F75D3340E82F376D25CA58C01131BAFE185E3340CD58B50224CA58C071027319375E33405B345B5C1CCA58C0EAF131BCD95E33402AD41A2328CA58C0CA40289CE15E334012E769A535CA58C0686FAAA4EA5E334044880DCA42CA58C0DE9D796EF35E3340C5B8469A4FCA58C06125C7FFFB5E33407C1D51D059CA58C06F756A20FD5E3340,BENITO JUAREZ,4493,1943,658,128,27,36,24,21,19,470,10,24,10,5,0,1,14,1,3,0,2,31,1484,658,470,128,188,0.126684636,342,0.230458221,0.76376737,44.34%,8.63%,1.82%,2.43%,1.62%,1.42%,1.28%,31.67%,0.67%,1.62%,0.67%,0.34%,0.00%,0.07%,0.94%,0.07%,0.20%,0.00%,0.13%,2.09%,100.00%,44.34%,31.67%,8.63%,PAN,MORENA,PRI,48.79%,34.37%,8.63%,2.43%,5.80%,100.00%,48.79%,34.37%,8.63%,POR MÉXICO AL FRENTE,JUNTOS HAREMOS HISTORIA,PRI
